,year,DirectorID,CompanyID
84036,2010,42906,2
84037,2010,43001,2
84038,2010,43041,2
84040,2010,43091,2
84041,2010,43096,4
84042,2010,43101,2
84043,2010,43111,2
84044,2010,43126,2
84045,2010,43176,2
84046,2010,43191,4
84047,2010,43216,1
84048,2010,43221,4
84049,2010,43241,1
84050,2010,43261,4
84051,2010,43286,2
84052,2010,43301,1
84053,2010,43306,6
84054,2010,43331,2
84055,2010,43416,1
84056,2010,43426,1
84057,2010,43521,2
84058,2010,43526,8
84059,2010,43611,2
84060,2010,43646,6
84061,2010,43666,2
84062,2010,43691,6
84063,2010,43706,2
84064,2010,43711,2
84065,2010,43731,2
84066,2010,43826,1
84067,2010,43846,2
84068,2010,43921,3
84070,2010,44016,2
84071,2010,44036,6
84072,2010,44071,3
84074,2010,44141,2
84075,2010,44151,2
84076,2010,44161,2
84077,2010,44171,6
84078,2010,44176,1
84079,2010,44186,2
84080,2010,44191,2
84081,2010,44201,4
84082,2010,44206,4
84083,2010,44211,1
84084,2010,44256,2
84085,2010,44321,6
84086,2010,44341,2
84087,2010,44376,1
84089,2010,44536,2
84090,2010,44556,6
84091,2010,44561,1
84092,2010,44731,2
84093,2010,44761,2
84095,2010,44801,2
84097,2010,44846,6
84098,2010,44881,2
84099,2010,44906,6
84100,2010,44936,2
84101,2010,44951,2
84102,2010,44971,6
84104,2010,45081,2
84105,2010,45101,2
84106,2010,45191,4
84107,2010,45211,2
84108,2010,45216,6
84109,2010,45246,1
84110,2010,45281,2
84111,2010,45311,6
84112,2010,45386,1
84114,2010,45536,1
84117,2010,45586,2
84118,2010,45601,6
84119,2010,45616,2
84120,2010,45636,1
84121,2010,45641,1
84122,2010,45656,6
84123,2010,45681,3
84124,2010,45701,2
84126,2010,45781,2
84127,2010,45836,2
84128,2010,45851,1
84129,2010,46016,2
84130,2010,46026,2
84131,2010,46046,4
84132,2010,46051,4
84133,2010,46211,1
84134,2010,46251,4
84136,2010,46326,2
84137,2010,46386,2
84138,2010,46396,2
84139,2010,46411,2
84142,2010,46471,1
84143,2010,46551,2
84144,2010,46576,1
84145,2010,46686,6
84148,2010,46721,4
84149,2010,46761,2
84150,2010,46766,6
84152,2010,46891,2
84153,2010,46901,2
84154,2010,47011,2
84155,2010,47031,2
84156,2010,47036,4
84157,2010,47046,2
84158,2010,47096,2
84159,2010,47101,2
84160,2010,47146,2
84161,2010,47201,1
84162,2010,47211,4
84163,2010,47231,4
84164,2010,47256,1
84165,2010,47311,1
84167,2010,47406,6
84168,2010,47426,2
84169,2010,47436,1
84170,2010,47551,2
84171,2010,47736,2
84172,2010,47741,2
84173,2010,47746,2
84174,2010,47786,2
84175,2010,47891,2
84176,2010,47921,2
84177,2010,47926,6
84178,2010,47946,4
84180,2010,47996,1
84181,2010,48021,6
84182,2010,48071,2
84183,2010,48151,2
84184,2010,48176,2
84185,2010,48186,2
84186,2010,48221,1
84187,2010,48231,2
84188,2010,48271,1
84189,2010,48336,1
84190,2010,48396,1
84191,2010,48416,6
84192,2010,48491,1
84193,2010,48521,1
84194,2010,48616,2
84195,2010,48636,2
84196,2010,48651,2
84197,2010,48701,4
84198,2010,48711,2
84199,2010,48721,6
84200,2010,48741,3
84201,2010,48776,6
84202,2010,48791,6
84203,2010,48801,1
84204,2010,48931,2
84205,2010,49016,2
84206,2010,49036,2
84207,2010,49071,4
84208,2010,49096,3
